Name,Position,General,Defending,Mental,Passing,Mobility,Power,Rating,Shooting,Flag,Age,Nationality,Photo,Club_Logo,Club,media_puntaje
20 C. Araujo,SUB,65,54,61,63,64,68,71,52,https://cdn.sofifa.com/flags/ar.png,37,Argentina,https://cdn.sofifa.com/players/142/720/20_60.png,https://cdn.sofifa.com/teams/111711/30.png,Club Atlético Huracán,62.25
19 P. Małecki,SUB,60,38,63,62,72,77,67,64,https://cdn.sofifa.com/flags/pl.png,29,Poland,https://cdn.sofifa.com/players/174/670/19_60.png,https://cdn.sofifa.com/teams/1873/30.png,Wisła Kraków,62.875
J. Windass,SUB,66,22,60,63,80,70,68,64,https://cdn.sofifa.com/flags/gb-eng.png,27,England,https://cdn.sofifa.com/players/219/216/22_60.png,https://cdn.sofifa.com/teams/1807/30.png,Sheffield Wednesday,61.625
A. Crawford,SUB,57,35,62,65,68,72,63,61,https://cdn.sofifa.com/flags/gb-sct.png,29,Scotland,https://cdn.sofifa.com/players/200/898/22_60.png,https://cdn.sofifa.com/teams/100804/30.png,St. Johnstone FC,60.375
Lee Yeong Jae,RCM,62,35,65,63,70,69,68,57,https://cdn.sofifa.com/flags/kr.png,26,Korea Republic,https://cdn.sofifa.com/players/228/007/22_60.png,https://cdn.sofifa.com/teams/112558/30.png,Suwon FC,61.125
F. Miguel,SUB,65,48,66,66,70,73,73,45,https://cdn.sofifa.com/flags/fr.png,24,France,https://cdn.sofifa.com/players/226/130/22_60.png,https://cdn.sofifa.com/teams/110839/30.png,SD Huesca,63.25
O. Kamara,ST,67,13,62,55,73,79,72,70,https://cdn.sofifa.com/flags/no.png,31,Norway,https://cdn.sofifa.com/players/179/551/22_60.png,https://cdn.sofifa.com/teams/688/30.png,D.C. United,61.375
L. Henderson,LCM,63,36,65,68,65,72,70,58,https://cdn.sofifa.com/flags/gb-sct.png,25,Scotland,https://cdn.sofifa.com/players/219/952/22_60.png,https://cdn.sofifa.com/teams/1746/30.png,Empoli,62.125
M. Wöber,LCB,62,51,65,67,69,74,77,43,https://cdn.sofifa.com/flags/at.png,23,Austria,https://cdn.sofifa.com/players/231/838/22_60.png,https://cdn.sofifa.com/teams/191/30.png,FC Red Bull Salzburg,63.5
21 Djalma,SUB,66,25,63,66,70,68,67,65,https://cdn.sofifa.com/flags/ao.png,33,Angola,https://cdn.sofifa.com/players/184/823/21_60.png,https://cdn.sofifa.com/teams/489/30.png,SC Farense,61.25
V. Gvilia,SUB,64,34,63,68,67,67,68,62,https://cdn.sofifa.com/flags/ge.png,27,Georgia,https://cdn.sofifa.com/players/242/673/22_60.png,https://cdn.sofifa.com/teams/114326/30.png,Raków Częstochowa,61.625
21 P. Gallagher,RES,66,36,65,74,56,56,68,71,https://cdn.sofifa.com/flags/gb-sct.png,35,Scotland,https://cdn.sofifa.com/players/162/926/21_60.png,https://cdn.sofifa.com/teams/1801/30.png,Preston North End,61.5
M. Dávila,LCM,62,36,62,65,76,67,66,60,https://cdn.sofifa.com/flags/cl.png,29,Chile,https://cdn.sofifa.com/players/215/129/22_60.png,https://cdn.sofifa.com/teams/111328/30.png,Club Deportivo Palestino,61.75
D. Ramírez,SUB,65,43,56,66,76,70,72,52,https://cdn.sofifa.com/flags/mx.png,25,Mexico,https://cdn.sofifa.com/players/222/116/22_60.png,https://cdn.sofifa.com/teams/110781/30.png,Club León,62.5
T. Barkhuizen,SUB,64,17,59,59,84,77,71,57,https://cdn.sofifa.com/flags/gb-eng.png,27,England,https://cdn.sofifa.com/players/201/240/22_60.png,https://cdn.sofifa.com/teams/1801/30.png,Preston North End,61.0
21 J. Añor,SUB,66,28,59,72,68,64,71,69,https://cdn.sofifa.com/flags/ve.png,26,Venezuela,https://cdn.sofifa.com/players/216/468/21_60.png,https://cdn.sofifa.com/teams/114143/30.png,Al Ain,62.125
M. Frey,RS,68,21,67,61,64,74,73,66,https://cdn.sofifa.com/flags/ch.png,26,Switzerland,https://cdn.sofifa.com/players/208/159/22_60.png,https://cdn.sofifa.com/teams/230/30.png,Royal Antwerp FC,61.75
J. Paradela,SUB,64,40,63,70,70,63,74,59,https://cdn.sofifa.com/flags/ar.png,22,Argentina,https://cdn.sofifa.com/players/245/354/22_60.png,https://cdn.sofifa.com/teams/1876/30.png,River Plate,62.875
P. Frankowski,LWB,62,35,58,67,81,74,72,54,https://cdn.sofifa.com/flags/pl.png,26,Poland,https://cdn.sofifa.com/players/212/138/22_60.png,https://cdn.sofifa.com/teams/64/30.png,Racing Club de Lens,62.875
21 J. Paredes,RB,62,45,58,64,82,72,72,47,https://cdn.sofifa.com/flags/ec.png,32,Ecuador,https://cdn.sofifa.com/players/207/448/21_60.png,https://cdn.sofifa.com/teams/111331/30.png,Club Deportivo El Nacional,62.75
R. Saponara,SUB,76,21,62,75,68,63,75,67,https://cdn.sofifa.com/flags/it.png,29,Italy,https://cdn.sofifa.com/players/201/046/22_60.png,https://cdn.sofifa.com/teams/110374/30.png,Fiorentina,63.375
H. Akbunar,RW,65,25,59,70,82,66,74,61,https://cdn.sofifa.com/flags/tr.png,27,Turkey,https://cdn.sofifa.com/players/239/048/22_60.png,https://cdn.sofifa.com/teams/101026/30.png,Göztepe SK,62.75
T. Ohgihara,LDM,61,43,64,63,68,72,69,54,https://cdn.sofifa.com/flags/jp.png,29,Japan,https://cdn.sofifa.com/players/235/151/22_60.png,https://cdn.sofifa.com/teams/101151/30.png,Yokohama F. Marinos,61.75
M. Taferner,LCM,60,41,63,66,73,68,73,58,https://cdn.sofifa.com/flags/at.png,20,Austria,https://cdn.sofifa.com/players/248/471/22_60.png,https://cdn.sofifa.com/teams/111822/30.png,RZ Pellets Wolfsberger AC,62.75
21 Caiuby,LCM,69,15,63,63,71,74,68,64,https://cdn.sofifa.com/flags/br.png,31,Brazil,https://cdn.sofifa.com/players/189/196/21_60.png,https://cdn.sofifa.com/teams/111239/30.png,FC Ingolstadt 04,60.875
F. Hanin,LB,65,44,66,67,76,74,70,42,https://cdn.sofifa.com/flags/fr.png,31,France,https://cdn.sofifa.com/players/194/846/22_60.png,https://cdn.sofifa.com/teams/111817/30.png,Paris FC,63.0
Noguera,CAM,58,36,62,67,73,68,68,58,https://cdn.sofifa.com/flags/es.png,31,Spain,https://cdn.sofifa.com/players/203/173/22_60.png,https://cdn.sofifa.com/teams/113298/30.png,FC Goa,61.25
21 J. Jeggo,CDM,58,42,67,63,67,64,68,60,https://cdn.sofifa.com/flags/au.png,28,Australia,https://cdn.sofifa.com/players/203/225/21_60.png,https://cdn.sofifa.com/flags/au.png,No Club,61.125
L. Mendoza,SUB,65,26,65,65,77,70,70,60,https://cdn.sofifa.com/flags/mx.png,31,Mexico,https://cdn.sofifa.com/players/198/601/22_60.png,https://cdn.sofifa.com/teams/1878/30.png,Cruz Azul,62.25
21 L. Baal,SUB,63,48,64,68,61,68,70,54,https://cdn.sofifa.com/flags/fr.png,34,France,https://cdn.sofifa.com/players/177/481/21_60.png,https://cdn.sofifa.com/teams/378/30.png,Stade Brestois 29,62.0
N. Atkinson,RB,59,42,63,61,76,87,72,42,https://cdn.sofifa.com/flags/au.png,22,Australia,https://cdn.sofifa.com/players/241/861/22_60.png,https://cdn.sofifa.com/teams/112224/30.png,Melbourne City FC,62.75
A. Cruz,SUB,65,41,63,59,71,71,66,56,https://cdn.sofifa.com/flags/cr.png,25,Costa Rica,https://cdn.sofifa.com/players/247/580/22_60.png,https://cdn.sofifa.com/teams/113149/30.png,FC Cincinnati,61.5
U. Segura,RES,64,35,64,66,64,64,66,64,https://cdn.sofifa.com/flags/cr.png,28,Costa Rica,https://cdn.sofifa.com/players/241/743/22_60.png,https://cdn.sofifa.com/teams/114161/30.png,Austin FC,60.875
David Ferreiro,LM,64,20,59,73,82,58,72,66,https://cdn.sofifa.com/flags/es.png,33,Spain,https://cdn.sofifa.com/players/205/212/22_60.png,https://cdn.sofifa.com/teams/110839/30.png,SD Huesca,61.75
Albertinho Dutra,SUB,63,15,52,85,79,66,78,72,https://cdn.sofifa.com/flags/br.png,29,Brazil,https://cdn.sofifa.com/players/230/385/22_60.png,https://cdn.sofifa.com/teams/598/30.png,São Paulo,63.75
T. Vermaelen,SUB,65,49,66,70,57,59,75,60,https://cdn.sofifa.com/flags/be.png,35,Belgium,https://cdn.sofifa.com/players/157/304/22_60.png,https://cdn.sofifa.com/teams/101146/30.png,Vissel Kobe,62.625
U. Çiftçi,LB,62,45,64,72,70,70,70,46,https://cdn.sofifa.com/flags/tr.png,29,Turkey,https://cdn.sofifa.com/players/223/045/22_60.png,https://cdn.sofifa.com/teams/101041/30.png,Demir Grup Sivasspor,62.375
O. Vranješ,RCB,57,48,66,55,65,80,71,53,https://cdn.sofifa.com/flags/ba.png,31,Bosnia and Herzegovina,https://cdn.sofifa.com/players/203/624/22_60.png,https://cdn.sofifa.com/teams/278/30.png,AEK Athens,61.875
K. Bistrović,RCM,62,48,61,69,64,61,75,62,https://cdn.sofifa.com/flags/hr.png,23,Croatia,https://cdn.sofifa.com/players/242/079/22_60.png,https://cdn.sofifa.com/teams/315/30.png,PFC CSKA Moscow,62.75
F. Viáfara,SUB,58,46,59,64,83,74,71,47,https://cdn.sofifa.com/flags/co.png,29,Colombia,https://cdn.sofifa.com/players/222/430/22_60.png,https://cdn.sofifa.com/teams/101101/30.png,Junior FC,62.75
21 J. Rodwell,RES,68,44,68,68,56,60,67,60,https://cdn.sofifa.com/flags/gb-eng.png,29,England,https://cdn.sofifa.com/players/183/465/21_60.png,https://cdn.sofifa.com/teams/1794/30.png,Sheffield United,61.375
D. Barbona,SUB,65,26,58,72,75,69,74,63,https://cdn.sofifa.com/flags/ar.png,26,Argentina,https://cdn.sofifa.com/players/227/274/22_60.png,https://cdn.sofifa.com/teams/111678/30.png,Club Tijuana,62.75
Ramón Enríquez,SUB,64,44,62,71,66,68,74,58,https://cdn.sofifa.com/flags/es.png,20,Spain,https://cdn.sofifa.com/players/252/943/22_60.png,https://cdn.sofifa.com/teams/573/30.png,Málaga CF,63.375
G. Kinda,LCM,65,37,64,66,79,67,70,52,https://cdn.sofifa.com/flags/il.png,27,Israel,https://cdn.sofifa.com/players/255/353/22_60.png,https://cdn.sofifa.com/teams/696/30.png,Sporting Kansas City,62.5
21 J. Gjasula,LDM,64,38,65,61,59,64,63,67,https://cdn.sofifa.com/flags/al.png,34,Albania,https://cdn.sofifa.com/players/137/461/21_60.png,https://cdn.sofifa.com/teams/110588/30.png,1. FC Magdeburg,60.125
21 J. Savarino,SUB,65,24,59,64,81,68,78,65,https://cdn.sofifa.com/flags/ve.png,23,Venezuela,https://cdn.sofifa.com/players/238/555/21_60.png,https://cdn.sofifa.com/flags/ve.png,No Club,63.0
21 S. Skrabb,SUB,60,34,61,62,68,70,64,61,https://cdn.sofifa.com/flags/fi.png,25,Finland,https://cdn.sofifa.com/players/221/662/21_60.png,https://cdn.sofifa.com/teams/190/30.png,Brescia,60.0
Carlos Nieto,SUB,63,43,62,64,68,74,70,52,https://cdn.sofifa.com/flags/es.png,25,Spain,https://cdn.sofifa.com/players/225/202/22_60.png,https://cdn.sofifa.com/teams/244/30.png,Real Zaragoza,62.0
21 B. Ivanović,SUB,64,49,67,67,54,65,74,57,https://cdn.sofifa.com/flags/rs.png,36,Serbia,https://cdn.sofifa.com/players/178/372/21_60.png,https://cdn.sofifa.com/teams/109/30.png,West Bromwich Albion,62.125
M. Dräger,SUB,62,43,61,62,76,62,72,58,https://cdn.sofifa.com/flags/tn.png,25,Tunisia,https://cdn.sofifa.com/players/242/041/22_60.png,https://cdn.sofifa.com/teams/14/30.png,Nottingham Forest,62.0
M. Bülter,LS,68,28,60,66,72,67,70,64,https://cdn.sofifa.com/flags/de.png,28,Germany,https://cdn.sofifa.com/players/244/390/22_60.png,https://cdn.sofifa.com/teams/34/30.png,FC Schalke 04,61.875
Lucas Ahijado,RB,61,42,60,64,73,67,70,56,https://cdn.sofifa.com/flags/es.png,26,Spain,https://cdn.sofifa.com/players/229/894/22_60.png,https://cdn.sofifa.com/teams/110827/30.png,Real Oviedo,61.625
L. Evans,LDM,58,42,65,68,58,68,68,64,https://cdn.sofifa.com/flags/gb-wls.png,26,Wales,https://cdn.sofifa.com/players/213/105/22_60.png,https://cdn.sofifa.com/teams/94/30.png,Ipswich Town,61.375
M. Waghorn,RS,66,19,61,68,65,72,69,71,https://cdn.sofifa.com/flags/gb-eng.png,31,England,https://cdn.sofifa.com/players/183/706/22_60.png,https://cdn.sofifa.com/teams/1800/30.png,Coventry City,61.375
21 D. N'Dinga,SUB,60,46,63,64,65,77,71,52,https://cdn.sofifa.com/flags/cg.png,32,Congo,https://cdn.sofifa.com/players/188/763/21_60.png,https://cdn.sofifa.com/teams/741/30.png,Antalyaspor,62.25
S. Khaoui,SUB,66,33,56,70,68,65,72,65,https://cdn.sofifa.com/flags/tn.png,26,Tunisia,https://cdn.sofifa.com/players/220/029/22_60.png,https://cdn.sofifa.com/teams/1815/30.png,Clermont Foot 63,61.875
Enaldo Toxeto,LCB,63,48,58,67,66,70,73,55,https://cdn.sofifa.com/flags/br.png,37,Brazil,https://cdn.sofifa.com/players/230/397/22_60.png,https://cdn.sofifa.com/teams/1629/30.png,Grêmio,62.5
17 T. Kahlenberg,SUB,66,48,64,70,61,72,68,63,https://cdn.sofifa.com/flags/dk.png,33,Denmark,https://cdn.sofifa.com/players/049/170/17_60.png,https://cdn.sofifa.com/teams/269/30.png,Brøndby IF,64.0
A. Taggart,ST,68,22,62,60,78,69,70,64,https://cdn.sofifa.com/flags/au.png,28,Australia,https://cdn.sofifa.com/players/202/676/22_60.png,https://cdn.sofifa.com/teams/101148/30.png,Cerezo Osaka,61.625
16 Luis García,CAM,71,29,48,69,68,63,71,71,https://cdn.sofifa.com/flags/es.png,37,Spain,https://cdn.sofifa.com/players/110/856/16_60.png,https://cdn.sofifa.com/teams/111396/30.png,Central Coast Mariners,61.25
J. Raitala,SUB,65,43,63,67,61,75,68,54,https://cdn.sofifa.com/flags/fi.png,32,Finland,https://cdn.sofifa.com/players/194/163/22_60.png,https://cdn.sofifa.com/teams/111138/30.png,Minnesota United FC,62.0
J. Gómez,LCM,64,24,63,70,73,64,71,66,https://cdn.sofifa.com/flags/ar.png,31,Argentina,https://cdn.sofifa.com/players/211/489/22_60.png,https://cdn.sofifa.com/teams/111019/30.png,Argentinos Juniors,61.875
R. Towell,SUB,57,40,65,63,67,72,63,61,https://cdn.sofifa.com/flags/ie.png,29,Republic of Ireland,https://cdn.sofifa.com/players/202/465/22_60.png,https://cdn.sofifa.com/teams/306/30.png,Shamrock Rovers,61.0
Edsinho Torres,SUB,59,48,59,65,66,70,71,58,https://cdn.sofifa.com/flags/br.png,25,Brazil,https://cdn.sofifa.com/players/230/342/22_60.png,https://cdn.sofifa.com/teams/112119/30.png,Atlético Clube Goianiense,62.0
21 Javi Martínez,SUB,65,54,74,68,46,66,78,56,https://cdn.sofifa.com/flags/es.png,31,Spain,https://cdn.sofifa.com/players/177/610/21_60.png,https://cdn.sofifa.com/teams/21/30.png,FC Bayern München,63.375
20 D. De fauw,RB,67,45,71,72,49,60,69,58,https://cdn.sofifa.com/flags/be.png,37,Belgium,https://cdn.sofifa.com/players/148/635/20_60.png,https://cdn.sofifa.com/teams/15005/30.png,SV Zulte Waregem,61.375
J. Fulton,SUB,64,50,68,64,66,68,73,50,https://cdn.sofifa.com/flags/gb-sct.png,27,Scotland,https://cdn.sofifa.com/players/221/890/22_60.png,https://cdn.sofifa.com/teams/1960/30.png,Swansea City,62.875
D. Heymans,SUB,67,37,66,64,62,65,70,65,https://cdn.sofifa.com/flags/be.png,22,Belgium,https://cdn.sofifa.com/players/235/242/22_60.png,https://cdn.sofifa.com/teams/205/30.png,Venezia FC,62.0
21 A. Ogogo,SUB,57,41,66,60,61,81,62,58,https://cdn.sofifa.com/flags/gb-eng.png,30,England,https://cdn.sofifa.com/players/183/517/21_60.png,https://cdn.sofifa.com/teams/1962/30.png,Bristol Rovers,60.75
H. Choudhury,RES,61,51,68,61,67,70,75,49,https://cdn.sofifa.com/flags/gb-eng.png,23,England,https://cdn.sofifa.com/players/228/332/22_60.png,https://cdn.sofifa.com/teams/95/30.png,Leicester City,62.75
S. Moreo,SUB,67,28,63,59,72,72,70,63,https://cdn.sofifa.com/flags/it.png,27,Italy,https://cdn.sofifa.com/players/222/959/22_60.png,https://cdn.sofifa.com/teams/1746/30.png,Empoli,61.75
C. Devlin,SUB,57,49,70,61,71,72,74,51,https://cdn.sofifa.com/flags/au.png,23,Australia,https://cdn.sofifa.com/players/246/006/22_60.png,https://cdn.sofifa.com/teams/80/30.png,Heart of Midlothian,63.125
C. Sapong,RS,65,27,64,58,70,78,71,63,https://cdn.sofifa.com/flags/us.png,32,United States,https://cdn.sofifa.com/players/202/220/22_60.png,https://cdn.sofifa.com/teams/114162/30.png,Nashville SC,62.0
N. Alho,RWB,61,39,57,63,73,73,66,58,https://cdn.sofifa.com/flags/fi.png,28,Finland,https://cdn.sofifa.com/players/234/298/22_60.png,https://cdn.sofifa.com/flags/fi.png,No Club,61.25
A. Judge,CAM,60,34,63,66,64,70,64,64,https://cdn.sofifa.com/flags/ie.png,32,Republic of Ireland,https://cdn.sofifa.com/players/184/471/22_60.png,https://cdn.sofifa.com/teams/1935/30.png,Colchester United,60.625
O. Bulut,RB,56,41,63,64,73,68,66,56,https://cdn.sofifa.com/flags/de.png,27,Germany,https://cdn.sofifa.com/players/205/939/22_60.png,https://cdn.sofifa.com/teams/101020/30.png,Yukatel Kayserispor,60.875
E. Ćivić,LB,63,42,64,66,75,67,72,51,https://cdn.sofifa.com/flags/ba.png,25,Bosnia and Herzegovina,https://cdn.sofifa.com/players/240/031/22_60.png,https://cdn.sofifa.com/teams/1874/30.png,Ferencvárosi TC,62.5
17 S. Romero,LCM,63,49,68,75,64,54,68,68,https://cdn.sofifa.com/flags/ar.png,38,Argentina,https://cdn.sofifa.com/players/142/715/17_60.png,https://cdn.sofifa.com/teams/101084/30.png,Gimnasia y Esgrima La Plata,63.625
20 P. Kone,RCM,66,31,64,69,66,58,70,69,https://cdn.sofifa.com/flags/gr.png,31,Greece,https://cdn.sofifa.com/players/172/882/20_60.png,https://cdn.sofifa.com/teams/114023/30.png,Western United FC,61.625
L. Gooch,RM,62,35,59,62,75,69,67,60,https://cdn.sofifa.com/flags/us.png,25,United States,https://cdn.sofifa.com/players/222/528/22_60.png,https://cdn.sofifa.com/teams/106/30.png,Sunderland,61.125
T. Goiginger,RW,68,22,61,69,79,64,72,65,https://cdn.sofifa.com/flags/at.png,28,Austria,https://cdn.sofifa.com/players/224/271/22_60.png,https://cdn.sofifa.com/teams/252/30.png,LASK Linz,62.5
C. Ninga,SUB,67,16,58,63,78,74,72,69,https://cdn.sofifa.com/flags/td.png,28,Chad,https://cdn.sofifa.com/players/231/041/22_60.png,https://cdn.sofifa.com/teams/1530/30.png,Angers SCO,62.125
S. Doi,SUB,66,27,61,65,73,70,70,65,https://cdn.sofifa.com/flags/jp.png,29,Japan,https://cdn.sofifa.com/players/232/884/22_60.png,https://cdn.sofifa.com/teams/101147/30.png,Kashima Antlers,62.125
I. Harkes,LCM,63,38,62,62,64,74,66,61,https://cdn.sofifa.com/flags/us.png,26,United States,https://cdn.sofifa.com/players/237/385/22_60.png,https://cdn.sofifa.com/teams/181/30.png,Dundee United,61.25
Y. Valery,SUB,63,48,65,62,70,70,75,48,https://cdn.sofifa.com/flags/fr.png,22,France,https://cdn.sofifa.com/players/236/316/22_60.png,https://cdn.sofifa.com/teams/17/30.png,Southampton,62.625
21 A. Almici,RES,61,41,59,69,76,72,70,54,https://cdn.sofifa.com/flags/it.png,27,Italy,https://cdn.sofifa.com/players/204/616/21_60.png,https://cdn.sofifa.com/teams/206/30.png,Hellas Verona,62.75
Vigaray,SUB,64,48,65,63,71,75,74,45,https://cdn.sofifa.com/flags/es.png,26,Spain,https://cdn.sofifa.com/players/221/923/22_60.png,https://cdn.sofifa.com/teams/244/30.png,Real Zaragoza,63.125
Z. Bytyqi,LW,66,14,58,66,75,72,72,66,https://cdn.sofifa.com/flags/xk.png,24,Kosovo,https://cdn.sofifa.com/players/208/581/22_60.png,https://cdn.sofifa.com/teams/101033/30.png,İttifak Holding Konyaspor,61.125
K. Laba,ST,69,12,60,62,77,78,74,67,https://cdn.sofifa.com/flags/tg.png,29,Togo,https://cdn.sofifa.com/players/251/353/22_60.png,https://cdn.sofifa.com/teams/111701/30.png,Al Ain FC,62.375
B. Rovira,RDM,61,46,62,65,59,75,71,56,https://cdn.sofifa.com/flags/co.png,24,Colombia,https://cdn.sofifa.com/players/225/812/22_60.png,https://cdn.sofifa.com/teams/101100/30.png,Atlético Nacional,61.875
R. Donk,SUB,70,48,71,69,45,65,73,56,https://cdn.sofifa.com/flags/sr.png,35,Suriname,https://cdn.sofifa.com/players/178/255/22_60.png,https://cdn.sofifa.com/teams/111339/30.png,Kasimpaşa SK,62.125
J. Cevallos,RCM,64,30,64,67,65,68,70,70,https://cdn.sofifa.com/flags/ec.png,26,Ecuador,https://cdn.sofifa.com/players/212/944/22_60.png,https://cdn.sofifa.com/teams/110984/30.png,CS Emelec,62.25
19 M. Kosanović,LCB,68,71,61,73,52,62,72,65,https://cdn.sofifa.com/flags/rs.png,28,Serbia,https://cdn.sofifa.com/players/200/073/19_60.png,https://cdn.sofifa.com/teams/232/30.png,Standard de Liège,65.5
A. Matusiwa,SUB,59,49,66,61,65,81,76,48,https://cdn.sofifa.com/flags/nl.png,23,Netherlands,https://cdn.sofifa.com/players/239/356/22_60.png,https://cdn.sofifa.com/teams/379/30.png,Stade de Reims,63.125
T. Roberts,SUB,68,22,63,67,74,70,76,63,https://cdn.sofifa.com/flags/gb-wls.png,22,Wales,https://cdn.sofifa.com/players/228/815/22_60.png,https://cdn.sofifa.com/teams/8/30.png,Leeds United,62.875
Y. Ōsako,ST,75,24,61,58,69,70,71,66,https://cdn.sofifa.com/flags/jp.png,31,Japan,https://cdn.sofifa.com/players/191/565/22_60.png,https://cdn.sofifa.com/teams/101146/30.png,Vissel Kobe,61.75
Paulinho,SUB,70,23,59,69,75,69,78,62,https://cdn.sofifa.com/flags/br.png,20,Brazil,https://cdn.sofifa.com/players/239/970/22_60.png,https://cdn.sofifa.com/teams/32/30.png,Bayer 04 Leverkusen,63.125
J. Bennett,SUB,63,46,65,67,70,71,71,48,https://cdn.sofifa.com/flags/gb-eng.png,31,England,https://cdn.sofifa.com/players/190/430/22_60.png,https://cdn.sofifa.com/teams/1917/30.png,Wigan Athletic,62.625
Li Lei,LWB,62,44,64,66,71,78,69,45,https://cdn.sofifa.com/flags/cn.png,29,China PR,https://cdn.sofifa.com/players/224/648/22_60.png,https://cdn.sofifa.com/teams/111768/30.png,Beijing Guoan FC,62.375
S. Michel,LS,65,18,61,61,78,72,70,67,https://cdn.sofifa.com/flags/de.png,30,Germany,https://cdn.sofifa.com/players/212/879/22_60.png,https://cdn.sofifa.com/teams/10030/30.png,SC Paderborn 07,61.5
21 J. Minala,RES,64,41,66,63,62,70,71,58,https://cdn.sofifa.com/flags/cm.png,23,Cameroon,https://cdn.sofifa.com/players/222/391/21_60.png,https://cdn.sofifa.com/teams/46/30.png,Lazio,61.875
Diego Farías,SUB,71,16,56,66,80,64,74,68,https://cdn.sofifa.com/flags/br.png,31,Brazil,https://cdn.sofifa.com/players/189/485/22_60.png,https://cdn.sofifa.com/teams/1842/30.png,Cagliari,61.875
N. Rovella,LDM,63,45,66,66,70,67,78,53,https://cdn.sofifa.com/flags/it.png,19,Italy,https://cdn.sofifa.com/players/255/001/22_60.png,https://cdn.sofifa.com/teams/110556/30.png,Genoa,63.5
O. Edvardsen,RW,62,33,63,54,82,82,70,54,https://cdn.sofifa.com/flags/no.png,22,Norway,https://cdn.sofifa.com/players/253/399/22_60.png,https://cdn.sofifa.com/teams/917/30.png,Stabæk Fotball,62.5
L. Chávez,SUB,62,42,58,72,66,57,72,66,https://cdn.sofifa.com/flags/mx.png,25,Mexico,https://cdn.sofifa.com/players/222/382/22_60.png,https://cdn.sofifa.com/teams/110147/30.png,Pachuca,61.875
C. Goldson,RCB,64,50,69,64,67,73,78,44,https://cdn.sofifa.com/flags/gb-eng.png,28,England,https://cdn.sofifa.com/players/199/580/22_60.png,https://cdn.sofifa.com/teams/86/30.png,Rangers FC,63.625
A. Morley,RCM,60,41,62,64,70,70,70,57,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/235/807/22_60.png,https://cdn.sofifa.com/teams/1955/30.png,Rochdale,61.75
